house_id,ukut_id,ИТП,Дата введения,Марка,система,точка расположения,номер прибора,Дата поверки,Дата очередной поверки,Повторный ввод,Год поверки,arshin,vri_id,org_title,mit_number,mit_title,mit_notation,mi_modification,mi_number,verification_date,valid_date,result_docnum,applicability,sticker_num
leningradskaya-10,leningradskaya-10-itp1,ИТП-1,14/09/2009,КТПТР-01-100,отопление,термопары,4002/4002a,,01/06/2025,до 15.09.2025,поверка 2021,0,1-169062491,"ООО ""ММЦ""",46156-10,Комплекты термометров сопротивления из платины технических разностных,"КТПТР-01, КТПТР-03, КТПТР-06, КТПТР-07, КТПТР-08",КТПТР-01,4002/4002A,04.07.2022,03.07.2026,С-ГНВ/04-07-2022/169062491,true,
leningradskaya-10,leningradskaya-10-itp1,ИТП-1,14/09/2009,МФ 2.2.1-Б-25,гвс,Т-3,201018324,,15/07/2025,до 15.09.2025,поверка 2021,1,1-79166284,ООО «Метроконтроль»,31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.2.1-Б-25,201018324,15.07.2021,14.07.2025,С-ДШТ/15-07-2021/79166284,true,
leningradskaya-10,leningradskaya-10-itp1,ИТП-1,14/09/2009,МФ 2.2.1-Б-25,гвс,Т-4,201017166,,15/07/2025,до 15.09.2025,поверка 2021,1,1-79166283,ООО «Метроконтроль»,31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.2.1-Б-25,201017166,15.07.2021,14.07.2025,С-ДШТ/15-07-2021/79166283,true,
leningradskaya-10,leningradskaya-10-itp1,ИТП-1,14/09/2009,КТПТР-01-60,гвс,термопары,4286/4286a,,01/06/2025,до 15.09.2025,поверка 2021,0,,,,,,,,,,,,
leningradskaya-11,leningradskaya-11-itp1,ИТП-1,19/11/2009,КАРАТ-2001-01,отопление,теплорегистратор,10570309,,09/06/2028,до 15.09.2025,поверка 2024,1,1-345402532,"ООО ПП ""ТЕХНОЛОГИЯ""",30485-05,Теплорегистраторы,КАРАТ,КАРАТ-2001-01,10570309,10.06.2024,09.06.2028,С-БУТ/10-06-2024/345402532,true,
leningradskaya-11,leningradskaya-11-itp1,ИТП-1,19/11/2009,ПРЭМ-Д-50,отопление,Т-1,237152,,11/05/2029,до 15.09.2025,поверка 2025,1,1-431735298,"ООО ПП ""ТЕХНОЛОГИЯ""",17858-06,Преобразователи расхода электромагнитные,ПРЭМ,ПРЭМ 50,237152,12.05.2025,11.05.2029,С-БУТ/12-05-2025/431735298,true,
leningradskaya-11,leningradskaya-11-itp1,ИТП-1,19/11/2009,ПРЭМ-Д-50,отопление,Т-2,237150,,11/05/2029,до 15.09.2025,поверка 2025,1,1-431736025,"ООО ПП ""ТЕХНОЛОГИЯ""",17858-06,Преобразователи расхода электромагнитные,ПРЭМ,ПРЭМ 50,237150,12.05.2025,11.05.2029,С-БУТ/12-05-2025/431736025,true,
leningradskaya-11,leningradskaya-11-itp1,ИТП-1,19/11/2009,КТПТР-01-100,отопление,термопары,6329/6329a,,14/05/2029,до 15.09.2025,поверка 2025,0,,,,,,,,,,,,
leningradskaya-11,leningradskaya-11-itp1,ИТП-1,19/11/2009,МФ 2.2.1-Б-25,гвс,Т-3,201076992,,08/01/2029,до 15.09.2025,замена 2025,1,1-410134273,"ООО ""ИВТРЕЙД""",73383-18,Преобразователи расхода электромагнитные,МастерФлоу,Б,201076992,09.01.2025,08.01.2029,С-ДФП/09-01-2025/410134273,true,
leningradskaya-11,leningradskaya-11-itp1,ИТП-1,19/11/2009,МФ 2.2.1-Б-25,гвс,Т-4,201021259,,22/07/2028,до 15.09.2025,поверка 2024,1,1-357096885,"ФБУ ""УРАЛТЕСТ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МастерФлоу,201021259,23.07.2024,22.07.2028,С-СЕ/23-07-2024/357096885,true,
leningradskaya-11,leningradskaya-11-itp1,ИТП-1,19/11/2009,КТПТР-01-60,гвс,термопары,9420/9420a,,14/05/2029,до 15.09.2025,поверка 2025,0,,,,,,,,,,,,
leningradskaya-12,leningradskaya-12-itp1,ИТП-1,20/11/2009,КАРАТ-2001-01,отопление,теплорегистратор,12560609,,16/02/2027,до 15.09.2025,поверка 2023,1,1-226519149,"ФБУ ""УРАЛТЕСТ""",30485-05,Теплорегистраторы,КАРАТ,2001-01,12560609,17.02.2023,16.02.2027,С-СЕ/17-02-2023/226519149,true,
leningradskaya-12,leningradskaya-12-itp1,ИТП-1,20/11/2009,ПРЭМ-Д-40,отопление,Т-1,233358,,11/05/2029,до 15.09.2025,поверка 2025,1,1-431736030,"ООО ПП ""ТЕХНОЛОГИЯ""",17858-06,Преобразователи расхода электромагнитные,ПРЭМ,ПРЭМ 40,233358,12.05.2025,11.05.2029,С-БУТ/12-05-2025/431736030,true,
leningradskaya-12,leningradskaya-12-itp1,ИТП-1,20/11/2009,ПРЭМ-Д-40,отопление,Т-2,232366,,11/05/2029,до 15.09.2025,поверка 2025,1,1-431736038,"ООО ПП ""ТЕХНОЛОГИЯ""",17858-06,Преобразователи расхода электромагнитные,ПРЭМ,ПРЭМ 40,232366,12.05.2025,11.05.2029,С-БУТ/12-05-2025/431736038,true,
leningradskaya-12,leningradskaya-12-itp1,ИТП-1,20/11/2009,КТСП-Н-80,отопление,термопары,16987г/16987х,,14/05/2029,до 15.09.2025,поверка 2025,1,1-432368403,"ООО ПП ""ТЕХНОЛОГИЯ""",38878-08,Комплекты термометров сопротивления,КТСП-Н,КТСП-Н,16987Г/16987Х,15.05.2025,14.05.2029,С-БУТ/15-05-2025/432368403,true,
leningradskaya-12,leningradskaya-12-itp1,ИТП-1,20/11/2009,ПРЭМ-32,гвс,Т-3,838895,,12/12/2028,до 15.09.2025,замена 2024,5,1-470747738,ООО «СК «Экомера»,73683-18,"Манометры, вакуумметры и мановакуумметры показывающие деформационные",ЭКОМЕРА МД,МД02,838895,24.09.2025,23.09.2027,С-ЕВФ/24-09-2025/470747738,true,
leningradskaya-12,leningradskaya-12-itp1,ИТП-1,20/11/2009,ПРЭМ-20,гвс,Т-4,708963,,16/06/2026,до 15.09.2025,поверка 2022,5,1-487227500,"ФГУП ""РФЯЦ - ВНИИТФ ИМ. АКАДЕМ. Е.И. ЗАБАБАХИНА""",25387-03,Штангенциркули,ШЦ-II,ШЦ-II,708963,08.12.2025,07.12.2026,С-АБУ/08-12-2025/487227500,true,
leningradskaya-12,leningradskaya-12-itp1,ИТП-1,20/11/2009,КТСП-Н-60,гвс,термопары,5517г/5517х,,14/05/2029,до 15.09.2025,поверка 2025,1,1-432368400,"ООО ПП ""ТЕХНОЛОГИЯ""",38878-08,Комплекты термометров сопротивления,КТСП-Н,КТСП-Н,5517Г/5517Х,15.05.2025,14.05.2029,С-БУТ/15-05-2025/432368400,true,
leningradskaya-13,leningradskaya-13-itp1,ИТП-1,12/11/2012,КАРАТ-2001-01,отопление,теплорегистратор,22940912,,07/06/2028,до 15.09.2025,поверка 2024,2,1-367099842,"ООО ""ЦМУ""",16078-05,Счетчики холодной и горячей воды,"СХВ (СХВ-15, СХВ-15Д, СХВ-20, СХВ-20Д), СГВ (СГВ-15, СГВ-15Д, СГВ-20, СГВ-20Д)",СГВ-15,22940912,19.08.2024,19.08.2030,С-ГОН/19-08-2024/367099842,true,
leningradskaya-13,leningradskaya-13-itp1,ИТП-1,12/11/2012,ЭРСВ-420Л-40,отопление,Т-1,1207228,,02/07/2028,до 15.09.2025,поверка 2024,2,1-446004126,"ООО ""ГАЗСЕРВИС""",28514-05,"Тягомеры, напоромеры, тягонапоромеры мембранные показывающие","ТмМП-52-М2, НМП-52-М2, ТНМП-52-М2",НМП-52-М2-У2,1207228,07.07.2025,06.07.2026,С-ЕНФ/07-07-2025/446004126,true,
leningradskaya-13,leningradskaya-13-itp1,ИТП-1,12/11/2012,ЭРСВ-420Л-40,отопление,Т-2,1200631,,02/07/2028,до 15.09.2025,поверка 2024,4,1-439233758,"ООО ""ПЕТЕРБУРГТЕПЛОЭНЕРГО""",73393-18,Термометры биметаллические,БТ,БТ5,1200631,02.06.2025,01.06.2028,С-ГДХ/02-06-2025/439233758,true,
leningradskaya-13,leningradskaya-13-itp1,ИТП-1,12/11/2012,КТСП-Н-80,отопление,термопары,26183г/26183х,,07/06/2028,до 15.09.2025,поверка 2024,1,1-345385514,"ООО ПП ""ТЕХНОЛОГИЯ""",38878-12,Комплекты термопреобразователей сопротивления,КТСП-Н,КТСП-Н,26183Г/26183Х,08.06.2024,07.06.2028,С-БУТ/08-06-2024/345385514,true,
leningradskaya-13,leningradskaya-13-itp1,ИТП-1,12/11/2012,ЭРСВ-420Л-25,гвс,Т-3,1206243,,16/07/2028,до 15.09.2025,поверка 2024,1,1-357096808,"ФБУ ""УРАЛТЕСТ""",20293-10,Расходомеры-счетчики электромагнитные,ВЗЛЕТ ЭР,ВЗЛЕТ ЭР,1206243,16.07.2024,15.07.2028,С-СЕ/16-07-2024/357096808,true,
leningradskaya-13,leningradskaya-13-itp1,ИТП-1,12/11/2012,ЭРСВ-420Л-20,гвс,Т-4,1156694,,16/07/2028,до 15.09.2025,поверка 2024,2,1-487164936,"ФБУ ""КРАСНОЯРСКИЙ ЦСМ""",33099-06,Счетчики электрической энергии однофазные индукционные,ВЕКТОР-1,ВЕКТОР-1,1156694,08.12.2025,07.12.2041,С-АШ/08-12-2025/487164936,true,
leningradskaya-13,leningradskaya-13-itp1,ИТП-1,12/11/2012,КТПТР-06-45,гвс,термопары,3418А/3418,,06/06/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
leningradskaya-15,leningradskaya-15-itp1,ИТП-1,10/10/2012,КАРАТ-2001-01,отопление,теплорегистратор,22340812,,06/06/2028,до 15.09.2025,поверка 2024,1,1-345381117,"ООО ПП ""ТЕХНОЛОГИЯ""",30485-10,Теплорегистраторы,КАРАТ,КАРАТ-2001-01,22340812,07.06.2024,06.06.2028,С-БУТ/07-06-2024/345381117,true,
leningradskaya-15,leningradskaya-15-itp1,ИТП-1,10/10/2012,ЭРСВ-420Л-40,отопление,Т-1,1207281,,02/07/2028,до 15.09.2025,поверка 2024,2,1-436274667,"ООО ""ТЦ МИР""",27010-09,Тепловычислители,Взлет ТСРВ,Взлет ТСРВ-024М,1207281,30.05.2025,29.05.2029,С-ДЕВ/30-05-2025/436274667,true,
leningradskaya-15,leningradskaya-15-itp1,ИТП-1,10/10/2012,ЭРСВ-420Л-40,отопление,Т-2,1207037,,02/07/2028,до 15.09.2025,поверка 2024,5,1-488252629,"ФБУ ""ВОЛОГОДСКИЙ ЦСМ""",22577-08,Газоанализаторы,ФП11,мод. ФП11.2К,1207037,11.12.2025,10.12.2026,С-БК/11-12-2025/488252629,true,
leningradskaya-15,leningradskaya-15-itp1,ИТП-1,10/10/2012,КТСП-Н-80,отопление,термопары,18922г/18922х,,07/06/2028,до 15.09.2025,поверка 2024,1,1-345385515,"ООО ПП ""ТЕХНОЛОГИЯ""",38878-12,Комплекты термопреобразователей сопротивления,КТСП-Н,КТСП-Н,18922Г/18922Х,08.06.2024,07.06.2028,С-БУТ/08-06-2024/345385515,true,
leningradskaya-15,leningradskaya-15-itp1,ИТП-1,10/10/2012,ЭРСВ-420Л-25,гвс,Т-3,1200846,,16/07/2028,до 15.09.2025,поверка 2024,2,1-445559964,"ООО ""ПЕТЕРБУРГТЕПЛОЭНЕРГО""",73393-18,Термометры биметаллические,БТ,БТ5,1200846,01.07.2025,30.06.2028,С-ГДХ/01-07-2025/445559964,true,
leningradskaya-15,leningradskaya-15-itp1,ИТП-1,10/10/2012,ЭРСВ-420Л-20,гвс,Т-4,1209025,,16/07/2028,до 15.09.2025,поверка 2024,6,1-481513242,АО «ЕПК Саратов»,30969-06,"Напоромеры, тягомеры, тягонапоромеры","НМП-52М2-У3нп (напоромеры), ТММП-52М2-У3нп (тягомеры), ТНМП-52М2-У3нп (тягонапоромеры)",НМП-52-М2-У3,1209025,10.11.2025,09.11.2026,С-ВВП/10-11-2025/481513242,true,
leningradskaya-15,leningradskaya-15-itp1,ИТП-1,10/10/2012,КТПТР-06-35,гвс,термопары,376/376А,,06/06/2028,до 15.09.2025,поверка 2024,3,1-412628855,"ФБУ ""ВОЛОГОДСКИЙ ЦСМ""",46156-10,Комплекты термометров сопротивления из платины технических разностных,"КТПТР-01, КТПТР-03, КТПТР-06, КТПТР-07, КТПТР-08",мод. КТПТР-01,376/376А,26.02.2025,25.02.2029,С-БК/26-02-2025/412628855,true,
leningradskaya-15,leningradskaya-15-itp2,ИТП-2,10/10/2012,КАРАТ-2001-01,отопление,теплорегистратор,21980512,,06/06/2028,до 15.09.2025,поверка 2024,1,1-345380504,"ООО ПП ""ТЕХНОЛОГИЯ""",30485-10,Теплорегистраторы,КАРАТ,КАРАТ-2001-01,21980512,07.06.2024,06.06.2028,С-БУТ/07-06-2024/345380504,true,
leningradskaya-15,leningradskaya-15-itp2,ИТП-2,10/10/2012,ЭРСВ-420Л-40,отопление,Т-1,1207215,,05/06/2028,до 15.09.2025,поверка 2024,3,1-469665913,"ООО ""М-ГИДРОДИНАМИКА""",27010-09,Тепловычислители,Взлет ТСРВ,ТСРВ-024М,1207215,30.09.2025,29.09.2029,С-ДРС/30-09-2025/469665913,true,
leningradskaya-15,leningradskaya-15-itp2,ИТП-2,10/10/2012,ЭРСВ-420Л-40,отопление,Т-2,1200436,,05/06/2028,до 15.09.2025,поверка 2024,3,1-450405514,"ООО ""АБСОЛЮТНЫЕ ИЗМЕРЕНИЯ ПРО""",27010-09,Тепловычислители,Взлет ТСРВ,ВЗЛЕТ ТСРВ-026м,1200436,25.07.2025,24.07.2029,С-ДЮО/25-07-2025/450405514,true,
leningradskaya-15,leningradskaya-15-itp2,ИТП-2,10/10/2012,КТСП-Н-80,отопление,термопары,18905г/18905х,,06/06/2028,до 15.09.2025,поверка 2024,1,1-345385550,"ООО ПП ""ТЕХНОЛОГИЯ""",38878-12,Комплекты термопреобразователей сопротивления,КТСП-Н,КТСП-Н,18905Г/18905Х,07.06.2024,06.06.2028,С-БУТ/07-06-2024/345385550,true,
leningradskaya-15,leningradskaya-15-itp2,ИТП-2,10/10/2012,ЭРСВ-420Л-25,гвс,Т-3,1200887,,06/06/2028,до 15.09.2025,поверка 2024,3,1-444469970,"ФБУ ""САРАТОВСКИЙ ЦСМ ИМ. Б.А. ДУБОВИКОВА""",23158-02,Весы лабораторные,JW-1,JW-1,1200887,02.07.2025,01.07.2026,С-ВУ/02-07-2025/444469970,true,
leningradskaya-15,leningradskaya-15-itp2,ИТП-2,10/10/2012,ЭРСВ-420Л-20,гвс,Т-4,1148452,,06/06/2028,до 15.09.2025,поверка 2024,4,1-440935880,"ФБУ ""АРХАНГЕЛЬСКИЙ ЦСМ""",1784-63,Манометры показывающие обыкновенные,"ОБМ1-160, ОБМн1-160, ОБМГв1-160, ОБМВ1-160б, МОШ1-160, МГнОШ1-160, ГМОШ1-160, МВОШ1-160",МОШ-160,1148452,19.06.2025,18.06.2026,С-БВ/19-06-2025/440935880,true,
leningradskaya-15,leningradskaya-15-itp2,ИТП-2,10/10/2012,КТПТР-06-35,гвс,термопары,395А/395,,07/06/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
leningradskaya-15,leningradskaya-15-itp3,ИТП-3,10/10/2012,КАРАТ-2001-01,отопление,теплорегистратор,22350812,,27/05/2026,до 15.09.2025,поверка 2024,0,1-226657522,"ФБУ ""РОСТЕСТ-МОСКВА""",77904-20,Счетчики электрической энергии однофазные интеллектуальные,НАРТИС-100,НАРТИС-100.121RL,22350812,23.01.2023,22.01.2039,С-МА/23-01-2023/226657522,true,
leningradskaya-15,leningradskaya-15-itp3,ИТП-3,10/10/2012,ЭРСВ-420Л-40,отопление,Т-1,1205122,,05/06/2028,до 15.09.2025,поверка 2024,4,1-463498832,"АО ""ННК""",46439-11,Преобразователи измерительные,Ш932,Ш932.1,1205122,22.03.2025,21.03.2026,С-БЖН/22-03-2025/463498832,true,
leningradskaya-15,leningradskaya-15-itp3,ИТП-3,10/10/2012,ЭРСВ-420Л-40,отопление,Т-2,1207319,,05/06/2028,до 15.09.2025,поверка 2024,1,1-345044855,"ООО ПП ""ТЕХНОЛОГИЯ""",20293-10,Расходомеры-счетчики электромагнитные,ВЗЛЕТ ЭР,ЭРСВ-420Л-40,1207319,06.06.2024,05.06.2028,С-БУТ/06-06-2024/345044855,true,
leningradskaya-15,leningradskaya-15-itp3,ИТП-3,10/10/2012,КТСП-Н-80,отопление,термопары,18868х/18868г,,06/06/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
leningradskaya-15,leningradskaya-15-itp3,ИТП-3,10/10/2012,ЭРСВ-420Л-25,гвс,Т-3,1146202,,06/06/2028,до 15.09.2025,поверка 2024,1,1-345384382,"ООО ПП ""ТЕХНОЛОГИЯ""",20293-10,Расходомеры-счетчики электромагнитные,ВЗЛЕТ ЭР,ЭРСВ-420Л-25,1146202,07.06.2024,06.06.2028,С-БУТ/07-06-2024/345384382,true,
leningradskaya-15,leningradskaya-15-itp3,ИТП-3,10/10/2012,ЭРСВ-420Л-20,гвс,Т-4,1208972,,06/06/2028,до 15.09.2025,поверка 2024,3,1-456378318,"ООО ""ТТ""",27010-09,Тепловычислители,Взлет ТСРВ,ТСРВ-034,1208972,14.08.2025,13.08.2029,С-ГЮД/14-08-2025/456378318,true,
leningradskaya-15,leningradskaya-15-itp3,ИТП-3,10/10/2012,КТПТР-06-35,гвс,термопары,391/391А,,06/06/2028,до 15.09.2025,поверка 2024,4,1-454264946,"ФБУ ""ТЮМЕНСКИЙ ЦСМ""",39145-08,Комплекты термометров сопротивления из платины технические разностные,"КТПТР-04, КТПТР-05, КТПТР-05/1",Нет модификации,391/391А,06.08.2025,05.08.2031,С-ВЯ/06-08-2025/454264946,true,
leningradskaya-15,leningradskaya-15-itp4,ИТП-4,10/10/2012,КАРАТ-2001-01,отопление,теплорегистратор,22020512,,06/06/2028,до 15.09.2025,поверка 2024,1,1-345380523,"ООО ПП ""ТЕХНОЛОГИЯ""",30485-10,Теплорегистраторы,КАРАТ,КАРАТ-2001-01,22020512,07.06.2024,06.06.2028,С-БУТ/07-06-2024/345380523,true,
leningradskaya-15,leningradskaya-15-itp4,ИТП-4,10/10/2012,ЭРСВ-420Л-40,отопление,Т-1,1200714,,02/07/2028,до 15.09.2025,поверка 2024,3,1-475873886,"АО ""ТРАНСНЕФТЬ - ДРУЖБА""",10135-05,"Манометры избыточного давления, вакуумметры и мановакуумметры показывающие","МП-У, ВП-У, МВП-У",МП4-УУ2,1200714,14.10.2025,13.10.2026,С-ААО/14-10-2025/475873886,true,
